"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"80897","80898",1.35842935510779,0.52831051706571,0.0101326089352118,0.322959769005266,2.39389894121032,8,0.0792909724057425,"80898_80897","Erap1","Chr13  cM","Chr13:74787692-74841324(+)","endoplasmic reticulum aminopeptidase 1","Erap1","Chr2 q11",NA,"endoplasmic reticulum aminopeptidase 1"
"289801","22271",1.09939748677523,0.427709338108086,0.0101571959035264,0.261102588231916,1.93769238531854,8,0.0792909724057425,"22271_289801","Upp1","Chr11  cM","Chr11:9068103-9086170(+)","uridine phosphorylase 1","Upp1","Chr14 q21",NA,"uridine phosphorylase 1"
"300985","235587",1.18223355771217,0.460049236565902,0.0101757862625433,0.280553622927856,2.08391349249649,8,0.0792909724057425,"235587_300985","Parp3","Chr9  cM","Chr9:106347521-106354148(-)","poly (ADP-ribose) polymerase family, member 3","Parp3","Chr8 q32",NA,"poly (ADP-ribose) polymerase family, member 3"
"688730","80910",1.30564384319987,0.508358229324783,0.0102182774339899,0.309280022478744,2.302007663921,8,0.0792909724057425,"80910_688730","Gpr84","Chr15  cM","Chr15:103216662-103219039(-)","G protein-coupled receptor 84","Gpr84","Chr7 q36",NA,"G protein-coupled receptor 84"
"79124","11746",1.03633886778428,0.404416413397927,0.010390545040683,0.243697262767482,1.82898047280108,8,0.0800673737150392,"11746_79124","Anxa4","Chr6  cM","Chr6:86713822-86770566(-)","annexin A4","Anxa4","Chr4 q34",NA,"annexin A4"
"316519","18173",1.17568062086634,0.461072777906945,0.0107759757881258,0.271994581916888,2.07936665981578,8,0.0808113932083022,"18173_316519","Slc11a1","Chr1  cM","Chr1:74414354-74425221(+)","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","Slc11a1","Chr9 q33",NA,"solute carrier family 11 member 1"
"78971","11796",1.21424131537552,0.478169021221171,0.0111056790992676,0.277047255259259,2.15143537549178,8,0.0823910301694206,"11796_78971","Birc3","Chr9  cM","Chr9:7848700-7873187(-)","baculoviral IAP repeat-containing 3","Birc3","Chr8 q11",NA,"baculoviral IAP repeat-containing 3"
"291437","16891",1.14370129998204,0.451440677754968,0.0112946626919224,0.258893830425955,2.02850876953813,8,0.0829355695384061,"16891_291437","Lipg","Chr18  cM","Chr18:75072393-75094334(-)","lipase, endothelial","Lipg","Chr18 q12.2",NA,"lipase G, endothelial type"
"54289","50778",1.2663225424102,0.501718388544813,0.0116037579828161,0.282972570480897,2.24967251433951,8,0.0840914313075688,"50778_54289","Rgs1","Chr1  cM","Chr1:144120407-144124862(-)","regulator of G-protein signaling 1","Rgs1","Chr13 q21",NA,"regulator of G-protein signaling 1"
"316019","54199",1.17220801364868,0.465700117656129,0.0118329388903701,0.259452555446603,2.08496347185076,8,0.0848723458926186,"54199_316019","Ccrl2","Chr9  cM","Chr9:110883902-110886586(-)","C-C motif chemokine receptor-like 2","Ccrl2","Chr8 q32",NA,"C-C motif chemokine receptor like 2"
"364206","56193",1.28859161695967,0.511997335806436,0.0118428183922684,0.285095278598599,2.29208795532075,8,0.0848723458926186,"56193_364206","Plek","Chr11  cM","Chr11:16921206-16958718(-)","pleckstrin","Plek","Chr14 q22",NA,"pleckstrin"
"297508","59027",1.07640765482314,0.427714241197699,0.0118475977380918,0.238103146400769,1.9147121632455,8,0.0848723458926186,"59027_297508","Nampt","Chr12  cM","Chr12:32870334-32903368(+)","nicotinamide phosphoribosyltransferase","Nampt","Chr6 q16",NA,"nicotinamide phosphoribosyltransferase"
"311170","58207",1.07079115645661,0.425581839234021,0.0118673621560598,0.236666079083613,1.90491623382961,8,0.0849529461659406,"58207_311170","Slc43a3","Chr2  cM","Chr2:84766923-84788853(+)","solute carrier family 43, member 3","Slc43a3","Chr3 q24",NA,"solute carrier family 43, member 3"
"310877","211550",1.30305104946093,0.517958464150554,0.0118781327240995,0.287871114238162,2.3182309846837,8,0.0849690942321067,"211550_310877","Tifa","Chr3  cM","Chr3:127582524-127592043(+)","TRAF-interacting protein with forkhead-associated domain","Tifa","Chr2 q42",NA,"TRAF-interacting protein with forkhead-associated domain"
"25389","11910",1.81413167533731,0.72135890325078,0.0119072625555508,0.400294205038467,3.22796914563615,8,0.0850555283048253,"11910_25389","Atf3","Chr1  cM","Chr1:190902493-190915530(-)","activating transcription factor 3","Atf3","Chr13 q27",NA,"activating transcription factor 3"
"54227","11867",1.1886846067425,0.473333858449012,0.0120286497338375,0.260967291519061,2.11640192196595,8,0.0857384969242604,"11867_54227","Arpc1b","Chr5  cM","Chr5:145051066-145064996(+)","actin related protein 2/3 complex, subunit 1B","Arpc1b","Chr12 p11",NA,"actin related protein 2/3 complex, subunit 1B"
"117029","12774",1.09828944363517,0.439724964601489,0.0125011232138682,0.236444349913103,1.96013453735724,8,0.0875425684637293,"12774_117029","Ccr5","Chr9  cM","Chr9:123921557-123934153(+)","C-C motif chemokine receptor 5","Ccr5","Chr8 q32",NA,"C-C motif chemokine receptor 5"
NA,"26388",1.62975096834231,0.653897289160209,0.0126895422168052,0.348135831999922,2.91136610468469,8,0.0881203491868471,"26388_NA",NA,NA,NA,NA,NA,NA,NA,NA
"494202","246727",1.09198707414242,0.43843516078809,0.0127510853743712,0.23266994944174,1.95130419884311,8,0.0881364863123247,"246727_494202","Oas3","Chr5  cM","Chr5:120891163-120915726(-)","2'-5' oligoadenylate synthetase 3","Oas3","Chr12",NA,"2'-5'-oligoadenylate synthetase 3"
"690369","16169",1.01725701460598,0.408482036633841,0.0127622825156228,0.216646934472083,1.81786709473988,8,0.0881364863123247,"16169_690369","Il15ra","Chr2  cM","Chr2:11709992-11738796(+)","interleukin 15 receptor, alpha chain","Il15ra","Chr17 q12.2",NA,"interleukin 15 receptor subunit alpha"
"114851","12575",1.47900186713381,0.595563025529551,0.0130146738654658,0.31171978657218,2.64628394769544,8,0.088956122701924,"12575_114851","Cdkn1a","Chr17  cM","Chr17:29309953-29319696(+)","cyclin dependent kinase inhibitor 1A","Cdkn1a","Chr20 p12",NA,"cyclin-dependent kinase inhibitor 1A"
NA,"17948",1.37300169832176,0.55382739797925,0.0131708907673996,0.287519944630895,2.45848345201262,8,0.089063547680928,"17948_NA","Naip2","Chr13  cM","Chr13:100280571-100338600(-)","NLR family, apoptosis inhibitory protein 2",NA,NA,NA,NA
"29259","20343",1.46807246849681,0.592826046745256,0.0132716022424161,0.306154767778847,2.62999016921477,8,0.0893639128050403,"20343_29259","Sell","Chr1  cM","Chr1:163889556-163908354(+)","selectin, lymphocyte","Sell","Chr13 q23",NA,"selectin L"
"294706","17079",1.0922834237781,0.442063529878244,0.0134783178247363,0.225854826338095,1.9587120212181,8,0.0900268631680343,"17079_294706","Cd180","Chr13  cM","Chr13:102830055-102843139(+)","CD180 antigen","Cd180","Chr2 q13",NA,"CD180 molecule"
"287435","12514",1.23058960851002,0.498590566383211,0.0135818491998026,0.253370055367501,2.20780916165254,8,0.0904761503103006,"12514_287435","Cd68","Chr11  cM","Chr11:69555039-69556979(-)","CD68 antigen","Cd68","Chr10 q24",NA,"Cd68 molecule"
"100912108","56312",1.13176972836141,0.458654101545083,0.0136026474150382,0.232824207971467,2.03071524875135,8,0.0905542485354676,"56312_100912108","Nupr1","Chr7  cM","Chr7:126222418-126224642(-)","nuclear protein transcription regulator 1","Nupr1","Chr1",NA,"nuclear protein 1, transcriptional regulator"
"362792","104759",1.4031058206112,0.571422177178211,0.0140703368460109,0.283138933374445,2.52307270784796,8,0.0918431705025848,"104759_362792","Pld4","Chr12  cM","Chr12:112727089-112735420(+)","phospholipase D family member 4","Pld4","Chr6 q32",NA,"phospholipase D family, member 4"
"296384","98999",1.26630797530833,0.515750689532478,0.0140778215101793,0.255455198822972,2.27716075179369,8,0.0918431705025848,"98999_296384","Znfx1","Chr2  cM","Chr2:166877713-166904935(-)","zinc finger, NFX1-type containing 1","Znfx1","Chr3 q42",NA,"zinc finger, NFX1-type containing 1"
"301059","17874",1.80497909477978,0.736249322179018,0.0142227892270462,0.361956939666874,3.24800124989268,8,0.0918874838363633,"17874_301059","Myd88","Chr9  cM","Chr9:119165000-119169084(-)","myeloid differentiation primary response gene 88","Myd88","Chr8 q32",NA,"MYD88, innate immune signal transduction adaptor"
"24471","15507",1.14991773610004,0.469925213383057,0.0144041705806987,0.228881242441947,2.07095422975813,8,0.0925558391659961,"15507_24471","Hspb1","Chr5  cM","Chr5:135916773-135918417(+)","heat shock protein 1","Hspb1","Chr12 q12",NA,"heat shock protein family B (small) member 1"
"297602","213233",1.20973384682943,0.494690460403718,0.0144677134929418,0.240158360942607,2.17930933271626,8,0.0928115849694332,"213233_297602","Tapbpl","Chr6  cM","Chr6:125200896-125208823(-)","TAP binding protein-like","Tapbpl","Chr4 q42",NA,"TAP binding protein-like"
"60335","21816",1.30713164475173,0.534539292523487,0.0144714644420286,0.259453883084179,2.35480940641929,8,0.0928115849694332,"21816_60335","Tgm1","Chr14  cM","Chr14:55937466-55951378(-)","transglutaminase 1, K polypeptide","Tgm1","Chr15 p13",NA,"transglutaminase 1"
"307351","67951",1.16183570345107,0.476393926113182,0.0147355910853126,0.228120765815602,2.09555064108655,8,0.0935847474282018,"67951_307351","Tubb6","Chr18  cM","Chr18:67523801-67535819(+)","tubulin, beta 6 class V","Tubb6","Chr18 q12.1",NA,"tubulin, beta 6 class V"
"502902","56644",1.0717717140351,0.439607865522308,0.0147680548916903,0.210156130290848,1.93338729777935,8,0.0936874887248425,"56644_502902","Clec7a","Chr6  cM","Chr6:129438554-129449742(-)","C-type lectin domain family 7, member a","Clec7a","Chr4 q42",NA,"C-type lectin domain containing 7A"
NA,"19186",1.41164191483633,0.580041437860946,0.0149457273604238,0.274781587088045,2.54850224258461,8,0.093984224428608,"19186_NA","Psme1","Chr14  cM","Chr14:55815951-55818984(+)","proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)",NA,NA,NA,NA
"297339","12332",1.49977144549823,0.616375040790073,0.0149655155624411,0.291698564580284,2.70784432641618,8,0.093984224428608,"12332_297339","Capg","Chr6  cM","Chr6:72521374-72539966(+)","capping actin protein, gelsolin like","Capg","Chr4 q32",NA,"capping actin protein, gelsolin like"
"25493","18035",1.21315843515616,0.498769031910223,0.0150030656028962,0.235589096008218,2.19072777430411,8,0.093984224428608,"18035_25493","Nfkbia","Chr12  cM","Chr12:55536195-55539432(-)","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha","Nfkbia","Chr6 q23",NA,"NFKB inhibitor alpha"
"60338","18301",1.1897212789788,0.489133873613538,0.0150031936581594,0.231036503077696,2.1484060548799,8,0.093984224428608,"18301_60338","Fxyd5","Chr7  cM","Chr7:30732153-30741565(-)","FXYD domain-containing ion transport regulator 5","Fxyd5","Chr1 q21",NA,"FXYD domain-containing ion transport regulator 5"
"680308","17768",1.0417375808769,0.431952931354272,0.0158786736232304,0.195125392406029,1.88834976934778,8,0.0971510018922232,"17768_680308","Mthfd2","Chr6  cM","Chr6:83282673-83302890(-)","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase","Mthfd2","Chr4 q34",NA,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
"155918","16822",1.00111363857775,0.415958499765384,0.0160945989057047,0.185849959974285,1.81637731718121,8,0.098111180500933,"16822_155918","Lcp2","Chr11  cM","Chr11:33996928-34042281(+)","lymphocyte cytosolic protein 2","Lcp2","Chr10 q12",NA,"lymphocyte cytosolic protein 2"
"450223","56619",1.14315381756741,0.476168241456918,0.0163621758017849,0.20988121373008,2.07642642140474,8,0.0989059282997895,"56619_450223","Clec4e","Chr6  cM","Chr6:123258748-123266829(-)","C-type lectin domain family 4, member e","Clec4e","Chr4 q42",NA,"C-type lectin domain family 4, member E"
"299339","21928",1.45694380279654,0.607119385274544,0.016405603849724,0.267011673342337,2.64687593225074,8,0.0990554078768583,"21928_299339","Tnfaip2","Chr12  cM","Chr12:111408903-111421452(+)","tumor necrosis factor, alpha-induced protein 2","Tnfaip2","Chr6 q32",NA,"TNF alpha induced protein 2"
"293744","109225",1.30761174754468,0.54515657146956,0.0164579483174498,0.239124501529006,2.37609899356035,8,0.0990554078768583,"109225_293744","Ms4a7","Chr19  cM","Chr19:11298403-11313510(-)","membrane-spanning 4-domains, subfamily A, member 7","Ms4a7","Chr1 q43",NA,"membrane spanning 4-domains A7"
"24481","15977",1.15544193026727,0.482199470043964,0.016566464511753,0.210348335616798,2.10053552491774,8,0.0995284463352096,"15977_24481","Ifnb1","Chr4  cM","Chr4:88440262-88441011(-)","interferon beta 1, fibroblast","Ifnb1","Chr5 q32",NA,"interferon beta 1"
"79129","13057",1.54513872272925,0.645110268121747,0.0166133659438414,0.280745831153651,2.80953161430485,8,0.099630275693265,"13057_79129","Cyba","Chr8  cM","Chr8:123151515-123159669(-)","cytochrome b-245, alpha polypeptide","Cyba","Chr19 q12",NA,"cytochrome b-245 alpha chain"
"117514","56338",1.10106044116694,0.463878714810221,0.0176158357871945,0.19187486694418,2.0102460153897,8,0.102805385855693,"56338_117514","Txnip","Chr3  cM","Chr3:96465273-96469173(+)","thioredoxin interacting protein","Txnip","Chr2 q34",NA,"thioredoxin interacting protein"
"64546","16160",1.43520787460975,0.60470513521413,0.0176251091842308,0.250007588323635,2.62040816089587,8,0.102805385855693,"16160_64546","Il12b","Chr11  cM","Chr11:44290890-44304860(+)","interleukin 12b","Il12b","Chr10 q21",NA,"interleukin 12B"
"25426","13078",1.15174593482675,0.485540627343145,0.0176877946594325,0.200103792203206,2.1033880774503,8,0.102816662171751,"13078_25426","Cyp1b1","Chr17  cM","Chr17:80014369-80022490(-)","cytochrome P450, family 1, subfamily b, polypeptide 1","Cyp1b1","Chr6 q12",NA,"cytochrome P450, family 1, subfamily b, polypeptide 1"
"287818","246746",1.16844719014873,0.492618999975485,0.0176964728412887,0.202931692096636,2.13396268820081,8,0.102816662171751,"246746_287818","Cd300lf","Chr11  cM","Chr11:115007040-115024818(-)","CD300 molecule like family member F","Cd300lf","Chr10 q32.1",NA,"Cd300 molecule-like family member F"
NA,"110956",1.5208821090648,0.641406394327111,0.0177319847276864,0.263748676729967,2.77801554139964,8,0.102816662171751,"110956_NA",NA,NA,NA,NA,NA,NA,NA,NA
"366957","19354",1.1108009727192,0.470642062246291,0.018265966081621,0.188359481106816,2.03324246433159,8,0.104423239337644,"19354_366957","Rac2","Chr15  cM","Chr15:78443369-78456983(-)","Rac family small GTPase 2","Rac2","Chr7 q34",NA,"Rac family small GTPase 2"
"289459","75750",1.20673379220378,0.512620468875186,0.0185701542051608,0.202016135470384,2.21145144893718,8,0.104814235754129,"75750_289459","Slc10a6","Chr5  cM","Chr5:103753583-103777152(-)","solute carrier family 10 (sodium/bile acid cotransporter family), member 6","Slc10a6","Chr14 p22",NA,"solute carrier family 10 member 6"
"679819","384009",1.24955444233157,0.535337320349679,0.0195881783235698,0.20031257486602,2.29879630979712,8,0.106729528047038,"384009_679819","Glipr2","Chr4  cM","Chr4:43957702-43979118(+)","GLI pathogenesis-related 2","Glipr2","Chr5 q22",NA,"GLI pathogenesis-related 2"
"499566","71934",1.07734982706517,0.461828985446232,0.0196591938711671,0.172181648573884,1.98251800555646,8,0.106793193054097,"71934_499566","Car13","Chr3  cM","Chr3:14706787-14728062(+)","carbonic anhydrase 13","Car13","Chr2 q23",NA,"carbonic anhydrase 13"
"171333","16161",1.06038067796171,0.456510421597046,0.0201901026828782,0.165636693064306,1.95512466285912,8,0.108320986383033,"16161_171333","Il12rb1","Chr8  cM","Chr8:71261093-71274068(+)","interleukin 12 receptor, beta 1","Il12rb1","Chr16 p14",NA,"interleukin 12 receptor subunit beta 1"
"309178","74481",1.23207695102526,0.531600239820955,0.02046695334503,0.190159626803333,2.27399427524719,8,0.109114972599817,"74481_309178","Batf2","Chr19  cM","Chr19:6214424-6222506(+)","basic leucine zipper transcription factor, ATF-like 2","Batf2","Chr1 q43",NA,"basic leucine zipper ATF-like transcription factor 2"
"363219","69028",1.12658470070847,0.486531246361325,0.0205831578802649,0.173000980486889,2.08016842093005,8,0.109196880641767,"69028_363219","Mitd1","Chr1  cM","Chr1:37913882-37929492(-)","MIT, microtubule interacting and transport, domain containing 1","Mitd1","Chr9 q21",NA,"microtubule interacting and trafficking domain containing 1"
"291005","23882",1.5248081875798,0.661859842839241,0.0212325595080331,0.227586732801548,2.82202964235805,8,0.110815748603903,"23882_291005","Gadd45g","Chr13  cM","Chr13:52000714-52002504(+)","growth arrest and DNA-damage-inducible 45 gamma","Gadd45g","Chr17 p14",NA,"growth arrest and DNA-damage-inducible, gamma"
"116662","13601",1.05148273355724,0.459242827577898,0.0220444700803643,0.151383331346226,1.95158213576826,8,0.112811162529208,"13601_116662","Ecm1","Chr3  cM","Chr3:95641459-95646880(-)","extracellular matrix protein 1","Ecm1","Chr2 q34",NA,"extracellular matrix protein 1"
"293650","27060",1.26751251701192,0.554487064311158,0.0222589975306642,0.180737841068703,2.35428719295513,8,0.113385674506635,"27060_293650","Tcirg1","Chr19  cM","Chr19:3946050-3957133(-)","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3","Tcirg1","Chr1 q43",NA,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit A3"
"299626","17873",1.29341983098209,0.567407646932657,0.0226358845276311,0.181321278441462,2.40551838352271,8,0.113815297732386,"17873_299626","Gadd45b","Chr10  cM","Chr10:80765925-80768038(+)","growth arrest and DNA-damage-inducible 45 beta","Gadd45b","Chr7 q11",NA,"growth arrest and DNA-damage-inducible, beta"
"316742","21815",1.20320649928626,0.528328679727406,0.0227633930974752,0.167701315020946,2.23871168355157,8,0.114263531046129,"21815_316742","Tgif1","Chr17  cM","Chr17:71151200-71160527(-)","TGFB-induced factor homeobox 1","Tgif1","Chr9 q38",NA,"TGFB-induced factor homeobox 1"
"85247","20200",1.28056142048129,0.566180655650478,0.0237126000370849,0.170867726663078,2.3902551142995,8,0.116738054153957,"20200_85247","S100a6","Chr3  cM","Chr3:90520189-90531488(+)","S100 calcium binding protein A6 (calcyclin)","S100a6","Chr2 q34",NA,"S100 calcium binding protein A6"
"24231","12263",1.24362498470976,0.55069248954646,0.0239273995041466,0.164287538641993,2.32296243077752,8,0.117393973821376,"12263_24231","C2","Chr17  cM","Chr17:35081578-35101076(-)","complement C2","C2","Chr20 p12",NA,"complement C2"
"117264","233571",1.01022290289876,0.447863511076004,0.0240926188222661,0.132426551200136,1.88801925459738,8,0.117737631355237,"233571_117264","P2ry6","Chr7  cM","Chr7:100586837-100623856(-)","pyrimidinergic receptor P2Y, G-protein coupled, 6","P2ry6","Chr1 q32",NA,"pyrimidinergic receptor P2Y6"
"297902","14579",1.05974790582167,0.472124243088383,0.0247913963025091,0.134401393140207,1.98509441850313,8,0.119246223775713,"14579_297902","Gem","Chr4  cM","Chr4:11704457-11714752(+)","GTP binding protein overexpressed in skeletal muscle","Gem","Chr5 q13",NA,"GTP binding protein overexpressed in skeletal muscle"
"25156","22324",1.09803362660883,0.490080900660887,0.0250575057662666,0.137492711802535,2.05857454141512,8,0.119985052803059,"22324_25156","Vav1","Chr17  cM","Chr17:57586100-57635031(+)","vav 1 oncogene","Vav1","Chr9 q11",NA,"vav guanine nucleotide exchange factor 1"
"58954","23849",1.01147460570908,0.456135762573384,0.0265899079586185,0.117464939004533,1.90548427241363,8,0.123142588246917,"23849_58954","Klf6","Chr13  cM","Chr13:5911488-5920392(+)","Kruppel-like transcription factor 6","Klf6","Chr17 q12.1",NA,"KLF transcription factor 6"
"294390","72580",1.00625681270932,0.453809712051478,0.0265989056128691,0.116806121253934,1.89570750416471,8,0.123142588246917,"72580_294390","Zup1","Chr10  cM","Chr10:33795138-33827265(-)","zinc finger containing ubiquitin peptidase 1","Zup1","Chr20 q11",NA,"zinc finger containing ubiquitin peptidase 1"
"29685","17219",1.14147031623873,0.516451369444444,0.0270900090117,0.129244232361232,2.15369640011623,8,0.124176022015505,"17219_29685","Mcm6","Chr1  cM","Chr1:128259327-128287401(-)","minichromosome maintenance complex component 6","Mcm6","Chr13 q13",NA,"minichromosome maintenance complex component 6"
"293783","107321",1.34989370051194,0.610806335036645,0.0271038329182795,0.152735282311215,2.54705211871267,8,0.124182345588389,"107321_293783","Lpxn","Chr19  cM","Chr19:12773557-12811171(+)","leupaxin","Lpxn","Chr1 q43",NA,"leupaxin"
"25694","15117",1.00556190852552,0.455936097058168,0.0274198201016046,0.111943579039755,1.89918023801129,8,0.1249502494159,"15117_25694","Has2","Chr15  cM","Chr15:56529023-56557935(-)","hyaluronan synthase 2","Has2","Chr7 q33",NA,"hyaluronan synthase 2"
"317468","170743",1.21937202689318,0.553881332161597,0.0277003563509752,0.133784564147378,2.30495948963897,8,0.12564629819381,"170743_317468","Tlr7","ChrX  cM","ChrX:166087925-166113554(-)","toll-like receptor 7","Tlr7","ChrX q13",NA,"toll-like receptor 7"
"290644","65972",1.28242135454146,0.583926129274779,0.0280772896167022,0.137947171531017,2.42689553755191,8,0.126273354580186,"65972_290644","Ifi30","Chr8  cM","Chr8:71215419-71219307(-)","interferon gamma inducible protein 30","Ifi30","Chr16 p14",NA,"IFI30, lysosomal thiol reductase"
"25425","13036",1.20633304653499,0.549490809354182,0.02813740533869,0.129350850365031,2.28331524270496,8,0.126331244502816,"13036_25425","Ctsh","Chr9  cM","Chr9:89936320-89958148(+)","cathepsin H","Ctsh","Chr8 q31",NA,"cathepsin H"
"25125","20848",1.34564734278453,0.619760915107814,0.0299133212068206,0.130938270147624,2.56035641542143,8,0.130522532716599,"20848_25125","Stat3","Chr11  cM","Chr11:100777632-100830447(-)","signal transducer and activator of transcription 3","Stat3","Chr10 q31",NA,"signal transducer and activator of transcription 3"
"24451","15368",1.57752835578573,0.734804699447114,0.031803828647363,0.137337609198604,3.01771910237285,8,0.134478985623744,"15368_24451","Hmox1","Chr8  cM","Chr8:75820249-75827217(+)","heme oxygenase 1","Hmox1","Chr19 p11",NA,"heme oxygenase 1"
NA,"620913",1.0176990288107,0.476084329769646,0.0325456105978717,0.0845908888583065,1.9508071687631,8,0.135831304122192,"620913_NA","Gm12185","Chr11  cM","Chr11:48795483-48818009(-)","predicted gene 12185",NA,NA,NA,NA
"114635","231712",1.23744450264739,0.581491920592808,0.0333328496939331,0.0977412809844587,2.37714772431032,8,0.137468423605749,"231712_114635","Trafd1","Chr5  cM","Chr5:121509788-121523695(-)","TRAF type zinc finger domain containing 1","Trafd1","Chr12 q16",NA,"TRAF type zinc finger domain containing 1"
"302965","27279",1.11430950972894,0.524959920363087,0.0337826590635833,0.0854069724902722,2.1432120469676,8,0.13824194280057,"27279_302965","Tnfrsf12a","Chr17  cM","Chr17:23894419-23896423(-)","tumor necrosis factor receptor superfamily, member 12a","Tnfrsf12a","Chr10 q12",NA,"TNF receptor superfamily member 12A"
"89824","12654",1.18929373110224,0.562672055225667,0.0345448770260201,0.0864767677528002,2.29211069445168,8,0.140007835485364,"12654_89824","Chi3l1","Chr1  cM","Chr1:134109894-134117769(+)","chitinase 3 like 1","Chi3l1","Chr13 q13",NA,"chitinase 3 like 1"
"311020","71684",1.09146190433275,0.520959737043102,0.0361622473831632,0.0703995823328127,2.11252422633269,8,0.142802954743406,"71684_311020","Rbm43","Chr2  cM","Chr2:51814460-51825175(-)","RNA binding motif protein 43","Rbm43","Chr3 q12",NA,"RNA binding motif protein 43"
"83525","72075",1.01206917152092,0.484617908452059,0.0367630449294879,0.0622355246917514,1.96190281835008,8,0.144035502689972,"72075_83525","Ogfr","Chr2  cM","Chr2:180231200-180237630(+)","opioid growth factor receptor","Ogfr","Chr3 q43",NA,"opioid growth factor receptor"
"302642","20229",1.03461911945186,0.496529976898656,0.0371875363509655,0.0614382474859878,2.00779999141773,8,0.144757429534766,"20229_302642","Sat1","ChrX  cM","ChrX:153996128-153999445(-)","spermidine/spermine N1-acetyl transferase 1","Sat1","ChrX q21",NA,"spermidine/spermine N1-acetyl transferase 1"
"192204","98878",1.0662444478321,0.511803620518974,0.0372231810007284,0.0631277844577065,2.06936111120649,8,0.144757429534766,"98878_192204","Ehd4","Chr2  cM","Chr2:119919958-119985028(-)","EH-domain containing 4","Ehd4","Chr3 q35",NA,"EH-domain containing 4"
"60327","74145",1.114579054623,0.538112577516415,0.0383331170976065,0.0598977830628096,2.16926032618319,8,0.146758156509694,"74145_60327","F13a1","Chr13  cM","Chr13:37051152-37234220(-)","coagulation factor XIII, A1 subunit","F13a1","Chr17 p12",NA,"coagulation factor XIII A1 chain"
"498840","72512",1.07431189187113,0.519848256136012,0.0387730425924084,0.0554280324185892,2.09319575132366,8,0.147645746817823,"72512_498840","Sting1","Chr18  cM","Chr18:35866732-35873607(-)","stimulator of interferon response cGAMP interactor 1","Sting1","Chr18 p11",NA,"stimulator of interferon response cGAMP interactor 1"
"309866","11630",1.22706522132267,0.60527102124007,0.0426318631079557,0.0407558188063568,2.41337462383899,8,0.154306623849942,"11630_309866","Crybg1","Chr10  cM","Chr10:43826632-44024849(-)","crystallin beta-gamma domain containing 1","Crybg1","Chr20 q13",NA,"crystallin beta-gamma domain containing 1"
"303350","71956",1.15423088829047,0.572762760747069,0.0438838122233873,0.0316365055404808,2.27682527104046,8,0.156678555340673,"71956_303350","Rnf135","Chr11  cM","Chr11:80074677-80090583(+)","ring finger protein 135","Rnf135","Chr10 q25",NA,"ring finger protein 135"
"252971","12703",1.05624481605304,0.530220903700967,0.046361793071007,0.017030940948868,2.09545869115722,8,0.162047051858346,"12703_252971","Socs1","Chr16  cM","Chr16:10601672-10603400(-)","suppressor of cytokine signaling 1","Socs1","Chr10 q11",NA,"suppressor of cytokine signaling 1"
"25670","16168",1.09828211017702,0.551485215408402,0.046426083897143,0.0173909499702394,2.1791732703838,8,0.162214947902518,"16168_25670","Il15","Chr8  cM","Chr8:83058261-83129851(-)","interleukin 15","Il15","Chr19 q11",NA,"interleukin 15"
"290553","66175",1.00512375650348,0.506496518312835,0.0472042145054575,0.0124088223153944,1.99783869069157,8,0.163616136349413,"66175_290553","Mustn1","Chr14  cM","Chr14:30601214-30603567(+)","musculoskeletal, embryonic nuclear protein 1","Mustn1","Chr16 p16",NA,"musculoskeletal, embryonic nuclear protein 1"
"362196","69065",1.14574896783209,0.5821373774598,0.0490477605005971,0.00478067395628035,2.28671726170789,8,0.166819223597634,"69065_362196","Chac1","Chr2  cM","Chr2:119181723-119184807(+)","ChaC, cation transport regulator 1","Chac1","Chr3 q35",NA,"ChaC glutathione-specific gamma-glutamylcyclotransferase 1"
"83476","16007",1.23610695090712,0.629258366798909,0.0494852300962081,0.00278321501075895,2.46943068680347,8,0.167291766732904,"16007_83476","Ccn1","Chr3  cM","Chr3:145352731-145355736(-)","cellular communication network factor 1","Ccn1","Chr2 q44",NA,"cellular communication network factor 1"
"56826","216991",1.33410358688481,0.679427634789246,0.0495800021756172,0.00244989259665118,2.66575728117296,8,0.167309887072748,"216991_56826","Adap2","Chr11  cM","Chr11:80044931-80069784(+)","ArfGAP with dual PH domains 2","Adap2","Chr10 q25",NA,"ArfGAP with dual PH domains 2"
"24835","21926",1.21233043434061,0.618097587047013,0.049833544109278,0.000881424797350983,2.42377944388386,8,0.167827507468428,"21926_24835","Tnf","Chr17  cM","Chr17:35418357-35420983(-)","tumor necrosis factor","Tnf","Chr20 p12",NA,"tumor necrosis factor"
