"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
"363331","57435",0.525375980402779,0.221363687640522,0.0176270182582514,0.0915111251423812,0.959240835663177,8,0.102805385855693,"57435_363331","Plin4","Chr17  cM","Chr17:56407591-56416803(-)","perilipin 4","Plin4","Chr9",NA,"perilipin 4"
"25426","13078",1.15174593482675,0.485540627343145,0.0176877946594325,0.200103792203206,2.1033880774503,8,0.102816662171751,"13078_25426","Cyp1b1","Chr17  cM","Chr17:80014369-80022490(-)","cytochrome P450, family 1, subfamily b, polypeptide 1","Cyp1b1","Chr6 q12",NA,"cytochrome P450, family 1, subfamily b, polypeptide 1"
"287818","246746",1.16844719014873,0.492618999975485,0.0176964728412887,0.202931692096636,2.13396268820081,8,0.102816662171751,"246746_287818","Cd300lf","Chr11  cM","Chr11:115007040-115024818(-)","CD300 molecule like family member F","Cd300lf","Chr10 q32.1",NA,"Cd300 molecule-like family member F"
NA,"110956",1.5208821090648,0.641406394327111,0.0177319847276864,0.263748676729967,2.77801554139964,8,0.102816662171751,"110956_NA",NA,NA,NA,NA,NA,NA,NA,NA
"50567","17254",0.617502437569053,0.260972880472078,0.0179738893970814,0.106004990902104,1.128999884236,8,0.103568936811166,"17254_50567","Slc3a2","Chr19  cM","Chr19:8684931-8700733(-)","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2","Slc3a2","Chr1 q43",NA,"solute carrier family 3 member 2"
"114105","20310",0.59279443957873,0.250901815841007,0.0181445501516191,0.101035916874655,1.0845529622828,8,0.103926839283898,"20310_114105","Cxcl2","Chr5  cM","Chr5:91051758-91053797(+)","C-X-C motif chemokine ligand 2","Cxcl2","Chr14 p22",NA,"C-X-C motif chemokine ligand 2"
"366957","19354",1.1108009727192,0.470642062246291,0.018265966081621,0.188359481106816,2.03324246433159,8,0.104423239337644,"19354_366957","Rac2","Chr15  cM","Chr15:78443369-78456983(-)","Rac family small GTPase 2","Rac2","Chr7 q34",NA,"Rac family small GTPase 2"
"171411","65963",0.648204689344636,0.274711308921153,0.0182953880443902,0.109780417713318,1.18662896097595,8,0.104472551117321,"65963_171411","Tmem176b","Chr6  cM","Chr6:48810745-48818363(-)","transmembrane protein 176B","Tmem176b","Chr4 q24",NA,"transmembrane protein 176B"
"297694","66857",0.520047992560896,0.220448494802269,0.0183220174529185,0.087976882302384,0.952119102819408,8,0.104472551117321,"66857_297694","Plbd1","Chr6  cM","Chr6:136589068-136638926(-)","phospholipase B domain containing 1","Plbd1","Chr4 q43",NA,"phospholipase B domain containing 1"
"64443","64378",-0.608714546233445,0.258332097048321,0.0184567295848368,-1.11503615249886,-0.10239293996803,8,0.10476661235898,"64378_64443","Gpr88","Chr3  cM","Chr3:116043304-116047123(-)","G-protein coupled receptor 88","Gpr88","Chr2 q42",NA,"G-protein coupled receptor 88"
"289459","75750",1.20673379220378,0.512620468875186,0.0185701542051608,0.202016135470384,2.21145144893718,8,0.104814235754129,"75750_289459","Slc10a6","Chr5  cM","Chr5:103753583-103777152(-)","solute carrier family 10 (sodium/bile acid cotransporter family), member 6","Slc10a6","Chr14 p22",NA,"solute carrier family 10 member 6"
"29583","18613",0.575599660196438,0.244668101622899,0.0186440112882343,0.0960589928497696,1.05514032754311,8,0.104842040613726,"18613_29583","Pecam1","Chr11  cM","Chr11:106545039-106606107(-)","platelet/endothelial cell adhesion molecule 1","Pecam1","Chr10",NA,"platelet and endothelial cell adhesion molecule 1"
"362325","16543",0.873251320992388,0.371620102278071,0.0187810018113638,0.144889304596277,1.6016133373885,8,0.104994743459719,"16543_362325","Mdfic","Chr6  cM","Chr6:15720660-15802168(+)","MyoD family inhibitor domain containing","Mdfic","Chr4 q22",NA,"MyoD family inhibitor domain containing"
"362332","68794",0.680114197975374,0.289795929402015,0.0189317142178446,0.112124613481113,1.24810378246964,8,0.105154262722493,"68794_362332","Flnc","Chr6  cM","Chr6:29433255-29461882(+)","filamin C, gamma","Flnc","Chr4 q22",NA,"filamin C"
"362220","76161",-0.58900612271431,0.251041150350352,0.0189632161568828,-1.0810377360385,-0.0969745093901163,8,0.105154262722493,"76161_362220","Lamp5","Chr2  cM","Chr2:135894159-135911837(+)","lysosomal-associated membrane protein family, member 5","Lamp5","Chr3 q36",NA,"lysosomal-associated membrane protein family, member 5"
"689377","19332",0.902872377277941,0.385087132589443,0.0190478884480518,0.148115466492832,1.65762928806305,8,0.105190303720592,"19332_689377","Rab20","Chr8  cM","Chr8:11503518-11528710(-)","RAB20, member RAS oncogene family","Rab20","Chr16 q12.5",NA,"RAB20, member RAS oncogene family"
"83509","20540",0.623692685024078,0.266762959531956,0.0193870759217353,0.100846891932128,1.14653847811603,8,0.106219442154013,"20540_83509","Slc7a7","Chr14  cM","Chr14:54606899-54655237(-)","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7","Slc7a7","Chr15 p13",NA,"solute carrier family 7 member 7"
"679819","384009",1.24955444233157,0.535337320349679,0.0195881783235698,0.20031257486602,2.29879630979712,8,0.106729528047038,"384009_679819","Glipr2","Chr4  cM","Chr4:43957702-43979118(+)","GLI pathogenesis-related 2","Glipr2","Chr5 q22",NA,"GLI pathogenesis-related 2"
"290905","12826",0.558192956006857,0.239162192948256,0.0195982622828578,0.0894436713646554,1.02694224064906,8,0.106729528047038,"12826_290905","Col4a1","Chr8  cM","Chr8:11248423-11362826(-)","collagen, type IV, alpha 1","Col4a1","Chr16 q12.5",NA,"collagen type IV alpha 1 chain"
"317676","56743",0.7981248372219,0.342030053682999,0.0196222697880525,0.12775825037292,1.46849142407088,8,0.106766973944916,"56743_317676","Lat2","Chr5  cM","Chr5:134628876-134643879(-)","linker for activation of T cells family, member 2","Lat2","Chr12 q12",NA,"linker for activation of T cells family, member 2"
"499566","71934",1.07734982706517,0.461828985446232,0.0196591938711671,0.172181648573884,1.98251800555646,8,0.106793193054097,"71934_499566","Car13","Chr3  cM","Chr3:14706787-14728062(+)","carbonic anhydrase 13","Car13","Chr2 q23",NA,"carbonic anhydrase 13"
"690000","72244",0.587358661841047,0.252337961447494,0.0199298103963339,0.0927853454717028,1.08193197821039,8,0.107637211096368,"72244_690000","1600014C10Rik","Chr7  cM","Chr7:37882642-37896992(+)","RIKEN cDNA 1600014C10 gene","C1h19orf12","Chr1 q21",NA,"similar to human chromosome 19 open reading frame 12"
NA,"14131",0.714089547882357,0.307265175796661,0.0201245731888191,0.111860869617534,1.31631822614718,8,0.108202109833635,"14131_NA","Fcgr3","Chr1  cM","Chr1:170878743-170892504(-)","Fc receptor, IgG, low affinity III",NA,NA,NA,NA
"171333","16161",1.06038067796171,0.456510421597046,0.0201901026828782,0.165636693064306,1.95512466285912,8,0.108320986383033,"16161_171333","Il12rb1","Chr8  cM","Chr8:71261093-71274068(+)","interleukin 12 receptor, beta 1","Il12rb1","Chr16 p14",NA,"interleukin 12 receptor subunit beta 1"
"286898","67963",0.737304240594154,0.317598045793183,0.0202598100573208,0.114823509279213,1.3597849719091,8,0.108381540241647,"67963_286898","Npc2","Chr12  cM","Chr12:84801333-84819886(-)","NPC intracellular cholesterol transporter 2","Npc2","Chr6 q31",NA,"NPC intracellular cholesterol transporter 2"
"117539","16154",0.90167177874345,0.388697453655316,0.0203556780366424,0.139838768696604,1.6635047887903,8,0.108625300068265,"16154_117539","Il10ra","Chr9  cM","Chr9:45165135-45180447(-)","interleukin 10 receptor, alpha","Il10ra","Chr8 q22",NA,"interleukin 10 receptor subunit alpha"
"309178","74481",1.23207695102526,0.531600239820955,0.02046695334503,0.190159626803333,2.27399427524719,8,0.109114972599817,"74481_309178","Batf2","Chr19  cM","Chr19:6214424-6222506(+)","basic leucine zipper transcription factor, ATF-like 2","Batf2","Chr1 q43",NA,"basic leucine zipper ATF-like transcription factor 2"
"29331","12950",-0.550482107390437,0.237593305997794,0.0205086806008173,-1.01615643011392,-0.0848077846669562,8,0.109114972599817,"12950_29331","Hapln1","Chr13  cM","Chr13:89688654-89759951(+)","hyaluronan and proteoglycan link protein 1","Hapln1","Chr2 q12",NA,"hyaluronan and proteoglycan link protein 1"
"363219","69028",1.12658470070847,0.486531246361325,0.0205831578802649,0.173000980486889,2.08016842093005,8,0.109196880641767,"69028_363219","Mitd1","Chr1  cM","Chr1:37913882-37929492(-)","MIT, microtubule interacting and transport, domain containing 1","Mitd1","Chr9 q21",NA,"microtubule interacting and trafficking domain containing 1"
"24931","12526",0.511026452573033,0.220956546849195,0.0207340980929654,0.0779595786002734,0.944093326545793,8,0.109480337764918,"12526_24931","Cd8b1","Chr6  cM","Chr6:71299772-71314476(+)","CD8 subunit beta 1","Cd8b","Chr4 q32",NA,"CD8 subunit beta"
"29260","21898",0.714441443607485,0.309007960870809,0.0207750016051418,0.108796969364537,1.32008591785043,8,0.109530061790987,"21898_29260","Tlr4","Chr4  cM","Chr4:66745788-66765338(+)","toll-like receptor 4","Tlr4","Chr5 q24",NA,"toll-like receptor 4"
"117276","170768",0.618421150175061,0.268258727573542,0.021148879306765,0.0926437055923767,1.14419859475775,8,0.110801285478463,"170768_117276","Pfkfb3","Chr2  cM","Chr2:11476241-11558882(-)","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","Pfkfb3","Chr17 q12.2",NA,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"291005","23882",1.5248081875798,0.661859842839241,0.0212325595080331,0.227586732801548,2.82202964235805,8,0.110815748603903,"23882_291005","Gadd45g","Chr13  cM","Chr13:52000714-52002504(+)","growth arrest and DNA-damage-inducible 45 gamma","Gadd45g","Chr17 p14",NA,"growth arrest and DNA-damage-inducible, gamma"
"25651","20344",0.58290626717709,0.253109795776469,0.021280086292042,0.0868201833209214,1.07899235103326,8,0.110889807367252,"20344_25651","Selp","Chr1  cM","Chr1:163942833-163977595(+)","selectin, platelet","Selp","Chr13 q23",NA,"selectin P"
"365042","67844",0.805938844861776,0.350112644534735,0.0213384684279082,0.119730671041621,1.49214701868193,8,0.111020112847808,"67844_365042","Rab32","Chr10  cM","Chr10:10420783-10433951(-)","RAB32, member RAS oncogene family","Rab32","Chr1 p13",NA,"RAB32, member RAS oncogene family"
"246097","14102",0.907786796934657,0.394563077687138,0.0214063687315216,0.134457375038587,1.68111621883073,8,0.111140530319472,"14102_246097","Fas","Chr19  cM","Chr19:34268066-34305172(+)","Fas cell surface death receptor","Fas","Chr1 q52",NA,"Fas cell surface death receptor"
"171369","21939",0.988543740056336,0.429956434607557,0.0214951816501004,0.145844613304273,1.8312428668084,8,0.111208171951475,"21939_171369","Cd40","Chr2  cM","Chr2:164897535-164913574(+)","CD40 antigen","Cd40","Chr3 q42",NA,"CD40 molecule"
"25692","18791",0.771472120303554,0.335577313475222,0.0215083447105269,0.113752671863412,1.4291915687437,8,0.111208171951475,"18791_25692","Plat","Chr8  cM","Chr8:23247743-23272860(+)","plasminogen activator, tissue","Plat","Chr16 q12.5",NA,"plasminogen activator, tissue type"
"287885","209588",0.726971571924018,0.31654843295264,0.0216440445599935,0.106548043974252,1.34739509987378,8,0.111678345741559,"209588_287885","Sectm1a","Chr11  cM","Chr11:120958233-120972046(-)","secreted and transmembrane 1A","Sectm1a","Chr10 q32.3",NA,"secreted and transmembrane 1A"
"299783","73690",0.96891646784252,0.422124132029722,0.0217139097775057,0.141568372059034,1.79626456362601,8,0.111923091771555,"73690_299783","Glipr1","Chr10  cM","Chr10:111821353-111838536(-)","GLI pathogenesis related 1","Glipr1","Chr7 q22",NA,"GLI pathogenesis-related 1"
"116662","13601",1.05148273355724,0.459242827577898,0.0220444700803643,0.151383331346226,1.95158213576826,8,0.112811162529208,"13601_116662","Ecm1","Chr3  cM","Chr3:95641459-95646880(-)","extracellular matrix protein 1","Ecm1","Chr2 q34",NA,"extracellular matrix protein 1"
"171341","56615",0.612393074021024,0.267765091019602,0.0221927037375555,0.0875831393055136,1.13720300873653,8,0.113105715320259,"56615_171341","Mgst1","Chr6  cM","Chr6:138117525-138133753(+)","microsomal glutathione S-transferase 1","Mgst1","Chr4 q44",NA,"microsomal glutathione S-transferase 1"
"293650","27060",1.26751251701192,0.554487064311158,0.0222589975306642,0.180737841068703,2.35428719295513,8,0.113385674506635,"27060_293650","Tcirg1","Chr19  cM","Chr19:3946050-3957133(-)","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3","Tcirg1","Chr1 q43",NA,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit A3"
"361689","54445",0.699667908169028,0.306527728923822,0.0224563041754156,0.0988845992154793,1.30045121712258,8,0.113694296989585,"54445_361689","Unc93b1","Chr19  cM","Chr19:3985222-3999340(+)","unc-93 homolog B1, TLR signaling regulator","Unc93b1","Chr1 q43",NA,"unc-93 homolog B1, TLR signaling regulator"
"308584","69217",0.764825393193204,0.335138097573888,0.0224822498346156,0.107966792101114,1.42168399428529,8,0.113767936663098,"69217_308584","Plekha4","Chr7  cM","Chr7:45175754-45203653(+)","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4","Plekha4","Chr1 q22",NA,"pleckstrin homology domain containing A4"
"60628","12767",0.841909570675133,0.369183622794798,0.0225802462419615,0.118322966315307,1.56549617503496,8,0.113802182579155,"12767_60628","Cxcr4","Chr1  cM","Chr1:128515936-128520030(-)","C-X-C motif chemokine receptor 4","Cxcr4","Chr13 q13",NA,"C-X-C motif chemokine receptor 4"
"299626","17873",1.29341983098209,0.567407646932657,0.0226358845276311,0.181321278441462,2.40551838352271,8,0.113815297732386,"17873_299626","Gadd45b","Chr10  cM","Chr10:80765925-80768038(+)","growth arrest and DNA-damage-inducible 45 beta","Gadd45b","Chr7 q11",NA,"growth arrest and DNA-damage-inducible, beta"
"316742","21815",1.20320649928626,0.528328679727406,0.0227633930974752,0.167701315020946,2.23871168355157,8,0.114263531046129,"21815_316742","Tgif1","Chr17  cM","Chr17:71151200-71160527(-)","TGFB-induced factor homeobox 1","Tgif1","Chr9 q38",NA,"TGFB-induced factor homeobox 1"
"25095","11717",0.636442283894626,0.279663994228668,0.0228616302189918,0.0883109274338187,1.18457364035543,8,0.114616329634347,"11717_25095","Ampd3","Chr7  cM","Chr7:110367413-110411612(+)","adenosine monophosphate deaminase 3","Ampd3","Chr1 q33",NA,"adenosine monophosphate deaminase 3"
"24577","17869",0.712583152091559,0.313623864938194,0.0230807852393454,0.0978916721204436,1.32727463206267,8,0.115005671509833,"17869_24577","Myc","Chr15  cM","Chr15:61857240-61862223(+)","myelocytomatosis oncogene","Myc","Chr7 q33",NA,"MYC proto-oncogene, bHLH transcription factor"
"499497","17260",-0.589606549176593,0.259674893890193,0.0231738321013697,-1.09855998889063,-0.0806531094625549,8,0.115222556322655,"17260_499497","Mef2c","Chr13  cM","Chr13:83652153-83815199(+)","myocyte enhancer factor 2C","Mef2c","Chr2 q11",NA,"myocyte enhancer factor 2C"
"297504","192193",0.808924332279908,0.356329818162283,0.0231981097839396,0.110530722064127,1.50731794249569,8,0.115285825465106,"192193_297504","Edem1","Chr6  cM","Chr6:108805602-108836317(+)","ER degradation enhancer, mannosidase alpha-like 1","Edem1","Chr4 q41",NA,"ER degradation enhancing alpha-mannosidase like protein 1"
"85247","20200",1.28056142048129,0.566180655650478,0.0237126000370849,0.170867726663078,2.3902551142995,8,0.116738054153957,"20200_85247","S100a6","Chr3  cM","Chr3:90520189-90531488(+)","S100 calcium binding protein A6 (calcyclin)","S100a6","Chr2 q34",NA,"S100 calcium binding protein A6"
"362850","57875",0.994801516906421,0.440120038897353,0.0238028926343355,0.132182091793242,1.8574209420196,8,0.116951780205826,"57875_362850","Angptl4","Chr17  cM","Chr17:33993874-34000549(-)","angiopoietin-like 4","Angptl4","Chr7 q13",NA,"angiopoietin-like 4"
"24231","12263",1.24362498470976,0.55069248954646,0.0239273995041466,0.164287538641993,2.32296243077752,8,0.117393973821376,"12263_24231","C2","Chr17  cM","Chr17:35081578-35101076(-)","complement C2","C2","Chr20 p12",NA,"complement C2"
"316137","13733",0.747997583333937,0.331371567209864,0.0239907402859949,0.0985212461020109,1.39747392056586,8,0.117527539182103,"13733_316137","Adgre1","Chr17  cM","Chr17:57665691-57790527(+)","adhesion G protein-coupled receptor E1","Adgre1","Chr9 q11",NA,"adhesion G protein-coupled receptor E1"
"117264","233571",1.01022290289876,0.447863511076004,0.0240926188222661,0.132426551200136,1.88801925459738,8,0.117737631355237,"233571_117264","P2ry6","Chr7  cM","Chr7:100586837-100623856(-)","pyrimidinergic receptor P2Y, G-protein coupled, 6","P2ry6","Chr1 q32",NA,"pyrimidinergic receptor P2Y6"
"360509","94176",0.614188308210864,0.272621969214666,0.024265854211356,0.0798590671557315,1.148517549266,8,0.118166957617882,"94176_360509","Dock2","Chr11  cM","Chr11:34176815-34674719(-)","dedicator of cyto-kinesis 2","Dock2","Chr10 q12",NA,"dedicator of cytokinesis 2"
"360992","71701",0.940141423319898,0.417732615227702,0.0244120368786158,0.121400542305875,1.75888230433392,8,0.118533896212264,"71701_360992","Pnpt1","Chr11  cM","Chr11:29080744-29111828(+)","polyribonucleotide nucleotidyltransferase 1","Pnpt1","Chr14 q22",NA,"polyribonucleotide nucleotidyltransferase 1"
"297902","14579",1.05974790582167,0.472124243088383,0.0247913963025091,0.134401393140207,1.98509441850313,8,0.119246223775713,"14579_297902","Gem","Chr4  cM","Chr4:11704457-11714752(+)","GTP binding protein overexpressed in skeletal muscle","Gem","Chr5 q13",NA,"GTP binding protein overexpressed in skeletal muscle"
"25156","22324",1.09803362660883,0.490080900660887,0.0250575057662666,0.137492711802535,2.05857454141512,8,0.119985052803059,"22324_25156","Vav1","Chr17  cM","Chr17:57586100-57635031(+)","vav 1 oncogene","Vav1","Chr9 q11",NA,"vav guanine nucleotide exchange factor 1"
"63849","17394",0.887181160803701,0.396230206196915,0.0251523481749652,0.110584227070869,1.66377809453653,8,0.120100569278459,"17394_63849","Mmp8","Chr9  cM","Chr9:7558457-7568486(+)","matrix metallopeptidase 8","Mmp8","Chr8 q11",NA,"matrix metallopeptidase 8"
"499991","117167",0.600745875191091,0.268336338892952,0.0251702714842599,0.0748163152175704,1.12667543516461,8,0.120100569278459,"117167_499991","Steap4","Chr5  cM","Chr5:8010472-8032213(+)","STEAP family member 4","Steap4","Chr4 q12",NA,"STEAP4 metalloreductase"
"363494","11605",0.601876068045241,0.268847647717076,0.0251737862863171,0.0749443611914594,1.12880777489902,8,0.120100569278459,"11605_363494","Gla","ChrX  cM","ChrX:133488912-133501707(-)","galactosidase, alpha","Gla","ChrX",NA,"galactosidase, alpha"
"54264","16658",0.555579631550743,0.248249138676544,0.0252215649563263,0.069020260551628,1.04213900254986,8,0.12019555356312,"16658_54264","Mafb","Chr2  cM","Chr2:160205623-160208985(-)","MAF bZIP transcription factor B","Mafb","Chr3 q42",NA,"MAF bZIP transcription factor B"
"361810","14229",0.77021483265346,0.34456021367079,0.0253939688663863,0.0948892233532875,1.44554044195363,8,0.120612287157386,"14229_361810","Fkbp5","Chr17  cM","Chr17:28617727-28705123(-)","FK506 binding protein 5","Fkbp5","Chr20 p12",NA,"FKBP prolyl isomerase 5"
"79252","11504",0.917711656641797,0.411785957530731,0.0258396461734554,0.110626010542225,1.72479730274137,8,0.121584101352404,"11504_79252","Adamts1","Chr16  cM","Chr16:85590715-85600001(-)","ADAM metallopeptidase with thrombospondin type 1 motif 1","Adamts1","Chr11 q11",NA,"ADAM metallopeptidase with thrombospondin type 1 motif, 1"
"367315","64095",0.657720531346042,0.296141364192907,0.0263531201690088,0.077294123195385,1.2381469394967,8,0.122714785891992,"64095_367315","Gpr35","Chr1  cM","Chr1:92878587-92914113(+)","G protein-coupled receptor 35","Gpr35","Chr9 q36",NA,"G protein-coupled receptor 35"
"25380","16952",0.945318505913365,0.425872152240628,0.0264375296052213,0.110624425503174,1.78001258632356,8,0.122936687792445,"16952_25380","Anxa1","Chr19  cM","Chr19:20350798-20368035(-)","annexin A1","Anxa1","Chr1 q51",NA,"annexin A1"
NA,"21376",0.585357959356252,0.263794790413984,0.0264874158579899,0.0683296708355515,1.10238624787695,8,0.12299027571621,"21376_NA","Tbrg1","Chr9  cM","Chr9:37560478-37568608(-)","transforming growth factor beta regulated gene 1",NA,NA,NA,NA
"79255","11911",0.519645049129078,0.234266767144001,0.0265427970412921,0.0604906227522047,0.978799475505952,8,0.123081120666846,"11911_79255","Atf4","Chr15  cM","Chr15:80139385-80141742(+)","activating transcription factor 4","Atf4","Chr7 q34",NA,"activating transcription factor 4"
"58954","23849",1.01147460570908,0.456135762573384,0.0265899079586185,0.117464939004533,1.90548427241363,8,0.123142588246917,"23849_58954","Klf6","Chr13  cM","Chr13:5911488-5920392(+)","Kruppel-like transcription factor 6","Klf6","Chr17 q12.1",NA,"KLF transcription factor 6"
"294390","72580",1.00625681270932,0.453809712051478,0.0265989056128691,0.116806121253934,1.89570750416471,8,0.123142588246917,"72580_294390","Zup1","Chr10  cM","Chr10:33795138-33827265(-)","zinc finger containing ubiquitin peptidase 1","Zup1","Chr20 q11",NA,"zinc finger containing ubiquitin peptidase 1"
"362456","11857",0.875384882965142,0.395040995457841,0.0266960035524708,0.101118759450922,1.64965100647936,8,0.12317006533933,"11857_362456","Arhgdib","Chr6  cM","Chr6:136900653-136918895(-)","Rho, GDP dissociation inhibitor beta","Arhgdib","Chr4 q43",NA,"Rho GDP dissociation inhibitor beta"
"50669","18646",0.767075570747617,0.346227162438821,0.0267239242596761,0.0884828018980282,1.44566833959721,8,0.12317006533933,"18646_50669","Prf1","Chr10  cM","Chr10:61133612-61140459(+)","perforin 1 (pore forming protein)","Prf1","Chr20 q11",NA,"perforin 1"
"29685","17219",1.14147031623873,0.516451369444444,0.0270900090117,0.129244232361232,2.15369640011623,8,0.124176022015505,"17219_29685","Mcm6","Chr1  cM","Chr1:128259327-128287401(-)","minichromosome maintenance complex component 6","Mcm6","Chr13 q13",NA,"minichromosome maintenance complex component 6"
"293783","107321",1.34989370051194,0.610806335036645,0.0271038329182795,0.152735282311215,2.54705211871267,8,0.124182345588389,"107321_293783","Lpxn","Chr19  cM","Chr19:12773557-12811171(+)","leupaxin","Lpxn","Chr1 q43",NA,"leupaxin"
NA,"13349",0.505680339857411,0.229030496996036,0.0272500558965974,0.0567888143838719,0.95457186533095,8,0.124623422452862,"13349_NA","Ackr1","Chr1  cM","Chr1:173159457-173161079(-)","atypical chemokine receptor 1 (Duffy blood group)",NA,NA,NA,NA
"686326","15976",0.545477421503983,0.247123424303824,0.0272925741924669,0.0611244101322767,1.02983043287569,8,0.124752250736089,"15976_686326","Ifnar2","Chr16  cM","Chr16:91169671-91202477(+)","interferon (alpha and beta) receptor 2","Ifnar2","Chr11",NA,"interferon alpha and beta receptor subunit 2"
"25694","15117",1.00556190852552,0.455936097058168,0.0274198201016046,0.111943579039755,1.89918023801129,8,0.1249502494159,"15117_25694","Has2","Chr15  cM","Chr15:56529023-56557935(-)","hyaluronan synthase 2","Has2","Chr7 q33",NA,"hyaluronan synthase 2"
"312679","16172",0.705366501882529,0.320107529180092,0.0275574241188635,0.0779672735094437,1.33276573025561,8,0.125225653589316,"16172_312679","Il17ra","Chr6  cM","Chr6:120440143-120460692(+)","interleukin 17 receptor A","Il17ra","Chr4 q42",NA,"interleukin 17 receptor A"
"293019","66412",0.771098089286537,0.35011601459644,0.027636546077574,0.0848833102668143,1.45731286830626,8,0.125470925071934,"66412_293019","Arrdc4","Chr7  cM","Chr7:68386742-68398986(-)","arrestin domain containing 4","Arrdc4","Chr1 q22",NA,"arrestin domain containing 4"
"317468","170743",1.21937202689318,0.553881332161597,0.0277003563509752,0.133784564147378,2.30495948963897,8,0.12564629819381,"170743_317468","Tlr7","ChrX  cM","ChrX:166087925-166113554(-)","toll-like receptor 7","Tlr7","ChrX q13",NA,"toll-like receptor 7"
"24516","16476",0.943474107010917,0.428740764079274,0.0277664721000533,0.103157650711355,1.78379056331048,8,0.125888970961577,"16476_24516","Jun","Chr4  cM","Chr4:94937273-94940459(-)","jun proto-oncogene","Jun","Chr5 q33",NA,"Jun proto-oncogene, AP-1 transcription factor subunit"
"290644","65972",1.28242135454146,0.583926129274779,0.0280772896167022,0.137947171531017,2.42689553755191,8,0.126273354580186,"65972_290644","Ifi30","Chr8  cM","Chr8:71215419-71219307(-)","interferon gamma inducible protein 30","Ifi30","Chr16 p14",NA,"IFI30, lysosomal thiol reductase"
"25585","15903",0.640298239235606,0.291595415179367,0.0281030628878318,0.0687817274270434,1.21181475104417,8,0.126284986134584,"15903_25585","Id3","Chr4  cM","Chr4:135871133-135872703(+)","inhibitor of DNA binding 3","Id3","Chr5 q36",NA,"inhibitor of DNA binding 3"
"25425","13036",1.20633304653499,0.549490809354182,0.02813740533869,0.129350850365031,2.28331524270496,8,0.126331244502816,"13036_25425","Ctsh","Chr9  cM","Chr9:89936320-89958148(+)","cathepsin H","Ctsh","Chr8 q31",NA,"cathepsin H"
"313050","16818",0.997200739570559,0.454514883023072,0.0282361867746545,0.106367938407902,1.88803354073322,8,0.126497979651856,"16818_313050","Lck","Chr4  cM","Chr4:129442142-129467415(-)","lymphocyte protein tyrosine kinase","Lck","Chr5 q36",NA,"LCK proto-oncogene, Src family tyrosine kinase"
"114861","74617",0.535140810309404,0.244324080191551,0.0285031461433129,0.0562744125780872,1.01400720804072,8,0.127206124939231,"74617_114861","Scpep1","Chr11  cM","Chr11:88814846-88846268(-)","serine carboxypeptidase 1","Scpep1","Chr10 q26",NA,"serine carboxypeptidase 1"
"289668","66988",0.697108206834282,0.318720182513039,0.0287271430790028,0.0724281279626929,1.32178828570587,8,0.127818334539729,"66988_289668","Lap3","Chr5  cM","Chr5:45650716-45670033(+)","leucine aminopeptidase 3","Lap3","Chr14 q11",NA,"leucine aminopeptidase 3"
"362484","71801",0.63120075081254,0.289033156559498,0.028974367762345,0.0647061736179979,1.19769532800708,8,0.128214925389356,"71801_362484","Plekhf2","Chr4  cM","Chr4:10988662-11007619(-)","pleckstrin homology domain containing, family F (with FYVE domain) member 2","Plekhf2","Chr5 q13",NA,"pleckstrin homology and FYVE domain containing 2"
"266688","235442",0.526674628214322,0.241287549838473,0.0290529342763885,0.0537597206130005,0.999589535815643,8,0.128214925389356,"235442_266688","Rab8b","Chr9  cM","Chr9:66750946-66826969(-)","RAB8B, member RAS oncogene family","Rab8b","Chr8 q24",NA,"RAB8B, member RAS oncogene family"
"362277","81018",0.954515699704889,0.438081987781749,0.0293426841454642,0.0958907813769445,1.81314061803283,8,0.129214646122892,"81018_362277","Rnf114","Chr2  cM","Chr2:167334565-167358093(+)","ring finger protein 114","Rnf114","Chr3 q42",NA,"ring finger protein 114"
"114095","20912",0.526414037170976,0.242383802229828,0.0298692276366319,0.0513505143646338,1.00147755997732,8,0.130469228170462,"20912_114095","Stxbp3","Chr3  cM","Chr3:108700496-108747818(-)","syntaxin binding protein 3","Stxbp3","Chr2 q34",NA,"syntaxin binding protein 3"
"25125","20848",1.34564734278453,0.619760915107814,0.0299133212068206,0.130938270147624,2.56035641542143,8,0.130522532716599,"20848_25125","Stat3","Chr11  cM","Chr11:100777632-100830447(-)","signal transducer and activator of transcription 3","Stat3","Chr10 q31",NA,"signal transducer and activator of transcription 3"
