"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_142941_coefficient","contrast_142941_log2fc","contrast_142941_tstat","contrast_142941_pvalue"
"10857","1427420_at","14912","Nkx6-2","NK6 homeobox 2",0.0303,0.0562,0.5393,0.4023,0.4023,2.399,0.0303
"10858","1422716_a_at","11431","Acp1","acid phosphatase 1, soluble",0.0303,0.0563,0.5394,-0.1575,-0.1575,-2.3988,0.0303
"10859","1439018_at","229474","Fhdc1","FH2 domain containing 1",0.0304,0.0563,0.5394,-0.221,-0.221,-2.3986,0.0304
"10860","1421768_a_at","26556","Homer1","homer scaffolding protein 1",0.0304,0.0563,0.5395,-0.2452,-0.2452,-2.3983,0.0304
"10861","1417884_at","104681","Slc16a6","solute carrier family 16 (monocarboxylic acid transporters), member 6",0.0304,0.0563,0.5395,0.1727,0.1727,2.3982,0.0304
"10862","1448360_s_at","52477","Angel2","angel homolog 2",0.0304,0.0564,0.5395,-0.1248,-0.1248,-2.3978,0.0304
"10863","1448419_at","66161","Pop4","processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)",0.0304,0.0564,0.5396,-0.1263,-0.1263,-2.3976,0.0304
"10864","1451303_at","217827","Nrde2","nrde-2 necessary for RNA interference, domain containing",0.0304,0.0564,0.5396,-0.1238,-0.1238,-2.3977,0.0304
"10865","1423838_s_at","71955","Ist1","increased sodium tolerance 1 homolog (yeast)",0.0304,0.0564,0.5397,0.1198,0.1198,2.3973,0.0304
"10866","1455676_x_at","21843","Tial1","Tia1 cytotoxic granule-associated RNA binding protein-like 1",0.0304,0.0564,0.5397,-0.1054,-0.1054,-2.3972,0.0304
"10867","1415700_a_at","67437","Ssr3","signal sequence receptor, gamma",0.0305,0.0564,0.5398,0.1115,0.1115,2.397,0.0305
"10868","1437984_x_at","53817","Ddx39b","DEAD box helicase 39b",0.0305,0.0564,0.5398,0.0935,0.0935,2.397,0.0305
"10869","1415893_at","20397","Sgpl1","sphingosine phosphate lyase 1",0.0305,0.0564,0.5399,0.187,0.187,2.3967,0.0305
"10870","1450129_a_at","54607","Socs6","suppressor of cytokine signaling 6",0.0305,0.0566,0.5399,0.1788,0.1788,2.3954,0.0305
"10871","1423824_at","68151","Wls","wntless WNT ligand secretion mediator",0.0306,0.0566,0.54,-0.1511,-0.1511,-2.3953,0.0306
"10872","1437772_s_at","71665","Fuca1","fucosidase, alpha-L- 1, tissue",0.0306,0.0566,0.54,-0.1789,-0.1789,-2.3952,0.0306
"10873","1422549_at","56327","Arl2","ADP-ribosylation factor-like 2",0.0306,0.0566,0.5401,-0.2067,-0.2067,-2.395,0.0306
"10874","1421094_at","56805","Zbtb33","zinc finger and BTB domain containing 33",0.0306,0.0566,0.5401,-0.108,-0.108,-2.395,0.0306
"10875","1448339_at","69981","Tmem30a","transmembrane protein 30A",0.0306,0.0566,0.5402,0.126,0.126,2.3945,0.0306
"10876","1418701_at","12846","Comt","catechol-O-methyltransferase",0.0306,0.0566,0.5403,-0.1157,-0.1157,-2.3945,0.0306
"10877","1449799_s_at","67451","Pkp2","plakophilin 2",0.0306,0.0567,0.5403,-0.3582,-0.3582,-2.3943,0.0306
"10878","1422800_at","53761","Prrc2a","proline-rich coiled-coil 2A",0.0306,0.0567,0.5403,-0.1259,-0.1259,-2.3941,0.0306
"10879","1425753_a_at","22256","Ung","uracil DNA glycosylase",0.0306,0.0567,0.5405,-0.1605,-0.1605,-2.3939,0.0306
"10880","1439406_x_at","69955","Fars2","phenylalanine-tRNA synthetase 2, mitochondrial",0.0306,0.0567,0.5404,-0.1977,-0.1977,-2.3939,0.0306
"10881","1420525_a_at","18416","Otc","ornithine transcarbamylase",0.0306,0.0567,0.5404,0.1058,0.1058,2.3939,0.0306
"10882","1424706_at","22709","Zfp51","zinc finger protein 51",0.0307,0.0568,0.5406,0.2488,0.2488,2.3931,0.0307
"10883","1418846_at","11781","Ap4m1","adaptor-related protein complex AP-4, mu 1",0.0308,0.0569,0.5407,-0.1125,-0.1125,-2.392,0.0308
"10884","1449367_at","24102","Trex2","three prime repair exonuclease 2",0.0308,0.0569,0.5407,-0.1294,-0.1294,-2.3916,0.0308
"10885","1429623_at","52397","Zfp644","zinc finger protein 644",0.0308,0.0569,0.5409,-0.1334,-0.1334,-2.3914,0.0308
"10886","1450412_at","27368","Tbl2","transducin (beta)-like 2",0.0308,0.0569,0.5408,-0.0984,-0.0984,-2.3915,0.0308
"10887","1451590_at","225644","Cplx4","complexin 4",0.0308,0.0569,0.5407,-0.1361,-0.1361,-2.3915,0.0308
"10888","1416899_at","22286","Utf1","undifferentiated embryonic cell transcription factor 1",0.0308,0.0569,0.5409,-0.1229,-0.1229,-2.3912,0.0308
"10889","1437457_a_at","14489","Mtpn","myotrophin",0.0308,0.0569,0.541,-0.1839,-0.1839,-2.391,0.0308
"10890","1418294_at","54357","Epb41l4b","erythrocyte membrane protein band 4.1 like 4b",0.0308,0.0569,0.541,-0.1263,-0.1263,-2.391,0.0308
"10891","1451089_a_at","213827","Arcn1","archain 1",0.0308,0.0569,0.541,0.1023,0.1023,2.3909,0.0308
"10892","1448800_at","170728","Rtn4ip1","reticulon 4 interacting protein 1",0.0308,0.057,0.5411,-0.1543,-0.1543,-2.3908,0.0308
"10893","1460746_at","60530","Fignl1","fidgetin-like 1",0.0309,0.057,0.5411,-0.0941,-0.0941,-2.3902,0.0309
"10894","1449936_at","74525","Fam234b","family with sequence similarity 234, member B",0.0309,0.057,0.5412,-0.1921,-0.1921,-2.3901,0.0309
"10895","1420418_at","20980","Syt2","synaptotagmin II",0.0309,0.057,0.5412,-0.4696,-0.4696,-2.3901,0.0309
"10896","1426384_a_at","22627","Ywhae","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide",0.0309,0.057,0.5414,-0.0949,-0.0949,-2.3899,0.0309
"10897","1452350_at","78656","Brd8","bromodomain containing 8",0.0309,0.0571,0.5414,-0.1635,-0.1635,-2.3896,0.0309
"10898","1418222_at","56412","Noa1","nitric oxide associated 1",0.0309,0.0571,0.5415,-0.1204,-0.1204,-2.3894,0.0309
"10899","1421059_a_at","56737","Alg2","ALG2 alpha-1,3/1,6-mannosyltransferase",0.0309,0.0571,0.5415,-0.1257,-0.1257,-2.389,0.0309
"10900","1437028_at","20388","Sftpb","surfactant associated protein B",0.0309,0.0571,0.5416,-0.1894,-0.1894,-2.3889,0.0309
"10901","1420571_at","19111","Prl6a1","prolactin family 6, subfamily a, member 1",0.0309,0.0571,0.5416,-0.1147,-0.1147,-2.3887,0.0309
"10902","1424389_at","71844","Nup58","nucleoporin 58",0.0309,0.0571,0.5417,-0.1707,-0.1707,-2.3886,0.0309
"10903","1452076_at","66701","Spryd4","SPRY domain containing 4",0.031,0.0573,0.5418,-0.103,-0.103,-2.3874,0.031
"10904","1429252_at","104457","0610010K14Rik","RIKEN cDNA 0610010K14 gene",0.0311,0.0573,0.5418,-0.1814,-0.1814,-2.387,0.0311
"10905","1425759_at","18291","Nobox","NOBOX oogenesis homeobox",0.031,0.0573,0.5418,-0.1597,-0.1597,-2.387,0.031
"10906","1421832_at","65960","Twsg1","twisted gastrulation BMP signaling modulator 1",0.0311,0.0573,0.5419,0.1874,0.1874,2.3866,0.0311
"10907","1460730_at","209354","Eif2b1","eukaryotic translation initiation factor 2B, subunit alpha",0.0311,0.0574,0.542,-0.1011,-0.1011,-2.3862,0.0311
"10908","1417033_at","22213","Ube2g2","ubiquitin-conjugating enzyme E2G 2",0.0311,0.0574,0.5421,-0.1424,-0.1424,-2.3861,0.0311
"10909","1438746_at","320846","A530058N18Rik","RIKEN cDNA A530058N18 gene",0.0311,0.0574,0.542,-0.3982,-0.3982,-2.3862,0.0311
"10910","1422309_a_at","57275","Lenep","lens epithelial protein",0.0311,0.0574,0.5422,-0.1026,-0.1026,-2.3859,0.0311
"10911","1448472_at","22321","Vars1","valyl-tRNA synthetase 1",0.0311,0.0574,0.5422,0.1158,0.1158,2.3857,0.0311
"10912","1455550_x_at","26943","Serinc3","serine incorporator 3",0.0312,0.0575,0.5422,0.1194,0.1194,2.3849,0.0312
"10913","1425857_at","68628","Fbxw9","F-box and WD-40 domain protein 9",0.0312,0.0576,0.5423,-0.1309,-0.1309,-2.3842,0.0312
"10914","1417161_at","52004","Cdk2ap2","cyclin dependent kinase 2 associated protein 2",0.0312,0.0576,0.5423,0.1391,0.1391,2.3841,0.0312
"10915","1425047_a_at","70873","Cnbd2","cyclic nucleotide binding domain containing 2",0.0313,0.0576,0.5424,-0.1727,-0.1727,-2.3835,0.0313
"10916","1460690_at","192173","Mcrip1","MAPK regulated corepressor interacting protein 1",0.0313,0.0577,0.5424,-0.0917,-0.0917,-2.3833,0.0313
"10917","1426963_at","217893","Pacs2","phosphofurin acidic cluster sorting protein 2",0.0313,0.0577,0.5426,0.2391,0.2391,2.3828,0.0313
"10918","1427140_at","19296","Pvt1","Pvt1 oncogene",0.0313,0.0577,0.5425,0.1345,0.1345,2.3828,0.0313
"10919","1454785_at","72102","Dusp11","dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)",0.0313,0.0577,0.5425,-0.1444,-0.1444,-2.3828,0.0313
"10920","1454906_at","218772","Rarb","retinoic acid receptor, beta",0.0313,0.0577,0.5425,-0.4523,-0.4523,-2.3829,0.0313
"10921","1450282_at","14175","Fgf4","fibroblast growth factor 4",0.0313,0.0577,0.5426,-0.1221,-0.1221,-2.3825,0.0313
"10922","1436267_a_at","56717","Mtor","mechanistic target of rapamycin kinase",0.0313,0.0577,0.5427,-0.0981,-0.0981,-2.3824,0.0313
"10923","1433676_at","232341","Wnk1","WNK lysine deficient protein kinase 1",0.0313,0.0577,0.5428,0.1326,0.1326,2.3822,0.0313
"10924","1419709_at","20863","Stfa3","stefin A3",0.0313,0.0577,0.5428,-0.1243,-0.1243,-2.3822,0.0313
"10925","1418918_at","16006","Igfbp1","insulin-like growth factor binding protein 1",0.0314,0.0578,0.5429,0.1331,0.1331,2.3819,0.0314
"10926","1416015_s_at","24015","Abce1","ATP-binding cassette, sub-family E member 1",0.0314,0.0578,0.5429,-0.0972,-0.0972,-2.3817,0.0314
"10927","1416777_at","67315","Ceacam12","CEA cell adhesion molecule 12",0.0314,0.0578,0.5429,-0.1116,-0.1116,-2.3811,0.0314
"10928","1415816_at","12468","Cct7","chaperonin containing TCP1 subunit 7",0.0314,0.0579,0.543,0.1004,0.1004,2.3807,0.0314
"10929","1416341_at","20021","Polr2c","polymerase (RNA) II (DNA directed) polypeptide C",0.0315,0.0579,0.5431,0.0876,0.0876,2.3801,0.0315
"10930","1421918_at","11737","Anp32a","acidic nuclear phosphoprotein 32 family member A",0.0315,0.058,0.5431,-0.2395,-0.2395,-2.3791,0.0315
"10931","1428935_at","12330","Canx","calnexin",0.0315,0.0581,0.5432,-0.1472,-0.1472,-2.379,0.0315
"10932","1448310_at","56542","Cilk1","ciliogenesis associated kinase 1",0.0315,0.0581,0.5432,0.1436,0.1436,2.3789,0.0315
"10933","1433668_at","108767","Pnrc1","proline-rich nuclear receptor coactivator 1",0.0316,0.0581,0.5433,-0.1226,-0.1226,-2.3784,0.0316
"10934","1415878_at","20133","Rrm1","ribonucleotide reductase M1",0.0316,0.0581,0.5433,-0.1281,-0.1281,-2.3783,0.0316
"10935","1418650_at","67946","Spata6","spermatogenesis associated 6",0.0316,0.0581,0.5433,0.0911,0.0911,2.3783,0.0316
"10936","1428135_a_at","66656","Eef1d","eukaryotic translation elongation factor 1 delta",0.0316,0.0581,0.5434,-0.1237,-0.1237,-2.3782,0.0316
"10937","1426545_at","213988","Tnrc6b","trinucleotide repeat containing 6b",0.0316,0.0582,0.5434,-0.1385,-0.1385,-2.3775,0.0316
"10938","1418863_at","14463","Gata4","GATA binding protein 4",0.0316,0.0582,0.5435,-0.1766,-0.1766,-2.3772,0.0316
"10939","1416242_at","67455","Klhl13","kelch-like 13",0.0316,0.0582,0.5435,-0.2947,-0.2947,-2.3772,0.0316
"10940","1419818_x_at","52231","Ankzf1","ankyrin repeat and zinc finger domain containing 1",0.0316,0.0582,0.5436,-0.1611,-0.1611,-2.3771,0.0316
"10941","1425171_at","212541","Rho","rhodopsin",0.0317,0.0583,0.5436,-0.1203,-0.1203,-2.3765,0.0317
"10942","1435823_x_at","353156","Egfl7","EGF-like domain 7",0.0317,0.0583,0.5437,0.1121,0.1121,2.3764,0.0317
"10943","1427970_at","71131","Zfp689","zinc finger protein 689",0.0317,0.0583,0.5437,-0.1477,-0.1477,-2.376,0.0317
"10944","1429533_at","76614","Immt","inner membrane protein, mitochondrial",0.0317,0.0583,0.5438,-0.1936,-0.1936,-2.3759,0.0317
"10945","1432558_a_at","17153","Mal","myelin and lymphocyte protein, T cell differentiation protein",0.0317,0.0584,0.5438,-0.2933,-0.2933,-2.3754,0.0317
"10946","1422478_a_at","60525","Acss2","acyl-CoA synthetase short-chain family member 2",0.0318,0.0584,0.5439,-0.1794,-0.1794,-2.3752,0.0318
"10947","1431762_at","78558","Htra3","HtrA serine peptidase 3",0.0318,0.0584,0.544,-0.2155,-0.2155,-2.3749,0.0318
"10948","1425128_at","232984","B3gnt8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",0.0318,0.0584,0.544,0.187,0.187,2.3747,0.0318
"10949","1449465_at","19699","Reln","reelin",0.0319,0.0585,0.5442,-0.6558,-0.6558,-2.3737,0.0319
"10950","1429296_at","19325","Rab10","RAB10, member RAS oncogene family",0.0319,0.0586,0.5442,0.0907,0.0907,2.3735,0.0319
"10951","1424292_at","76131","Depdc1a","DEP domain containing 1a",0.0319,0.0586,0.5443,0.1184,0.1184,2.3731,0.0319
"10952","1417571_at","268395","Mpg","N-methylpurine-DNA glycosylase",0.0319,0.0586,0.5443,-0.1336,-0.1336,-2.3731,0.0319
"10953","1425950_at","228993","Slc17a9","solute carrier family 17, member 9",0.0319,0.0586,0.5444,-0.14,-0.14,-2.3728,0.0319
"10954","1451149_at","72157","Pgm1","phosphoglucomutase 1",0.0319,0.0586,0.5446,-0.1617,-0.1617,-2.3725,0.0319
"10955","1426601_at","224674","Slc37a1","solute carrier family 37 (glycerol-3-phosphate transporter), member 1",0.0319,0.0586,0.5445,0.1452,0.1452,2.3725,0.0319
"10956","1424975_at","233186","Siglecf","sialic acid binding Ig-like lectin F",0.0319,0.0586,0.5446,0.2123,0.2123,2.3725,0.0319
"10957","1417811_at","170756","Slc8b1","solute carrier family 8 (sodium/lithium/calcium exchanger), member B1",0.032,0.0587,0.5447,0.1351,0.1351,2.3721,0.032
"10958","1454078_a_at","53897","Gal3st1","galactose-3-O-sulfotransferase 1",0.032,0.0587,0.5448,-0.2771,-0.2771,-2.3719,0.032
"10959","1450799_at","11517","Adcyap1r1","adenylate cyclase activating polypeptide 1 receptor 1",0.032,0.0587,0.5448,-0.0955,-0.0955,-2.3715,0.032
"10960","1454109_a_at","107817","Jmjd6","jumonji domain containing 6",0.032,0.0587,0.5449,-0.131,-0.131,-2.3713,0.032
"10961","1448241_at","14667","Gm2a","GM2 ganglioside activator protein",0.032,0.0587,0.5449,-0.116,-0.116,-2.3712,0.032
"10962","1427531_a_at","18400","Slc22a18","solute carrier family 22 (organic cation transporter), member 18",0.032,0.0588,0.545,-0.117,-0.117,-2.3708,0.032
"10963","1419107_at","94190","Ophn1","oligophrenin 1",0.032,0.0588,0.545,-0.1216,-0.1216,-2.3706,0.032
"10964","1460727_at","13871","Ercc2","excision repair cross-complementing rodent repair deficiency, complementation group 2",0.032,0.0588,0.5451,-0.1312,-0.1312,-2.3706,0.032
"10965","1454815_at","58172","Sertad2","SERTA domain containing 2",0.0321,0.0588,0.5451,-0.1056,-0.1056,-2.3704,0.0321
"10966","1433780_at","170644","Ubn1","ubinuclein 1",0.0321,0.0589,0.5452,-0.1647,-0.1647,-2.3699,0.0321
"10967","1416289_at","18822","Plod1","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",0.0321,0.0589,0.5452,0.2297,0.2297,2.3693,0.0321
"10968","1435683_a_at","27416","Abcc5","ATP-binding cassette, sub-family C member 5",0.0321,0.0589,0.5453,-0.1378,-0.1378,-2.3692,0.0321
"10969","1455875_x_at","68059","Tm9sf2","transmembrane 9 superfamily member 2",0.0322,0.059,0.5454,-0.0901,-0.0901,-2.3685,0.0322
"10970","1424304_at","233979","Tpcn2","two pore segment channel 2",0.0322,0.059,0.5455,0.1444,0.1444,2.3682,0.0322
"10971","1419136_at","105349","Akr1c18","aldo-keto reductase family 1, member C18",0.0322,0.0591,0.5455,-0.1685,-0.1685,-2.3677,0.0322
"10972","1416439_at","66422","Dctpp1","dCTP pyrophosphatase 1",0.0322,0.0591,0.5455,-0.1285,-0.1285,-2.3676,0.0322
"10973","1437938_x_at","13430","Dnm2","dynamin 2",0.0322,0.0591,0.5456,0.1175,0.1175,2.3674,0.0322
"10974","1423534_at","18567","Pdcd2","programmed cell death 2",0.0322,0.0591,0.5456,0.14,0.14,2.3674,0.0322
"10975","1417069_a_at","63985","Gmfb","glia maturation factor, beta",0.0323,0.0591,0.5457,-0.2042,-0.2042,-2.3672,0.0323
"10976","1456869_at","67109","Zfp787","zinc finger protein 787",0.0323,0.0591,0.5457,-0.1139,-0.1139,-2.3671,0.0323
"10977","1451196_at","383295","Ypel5","yippee like 5",0.0323,0.0591,0.5458,0.1704,0.1704,2.3669,0.0323
"10978","1421492_at","54486","Hpgds","hematopoietic prostaglandin D synthase",0.0323,0.0591,0.5458,-0.1203,-0.1203,-2.3669,0.0323
"10979","1422505_at","93696","Chrac1","chromatin accessibility complex 1",0.0323,0.0592,0.5459,0.0872,0.0872,2.3663,0.0323
"10980","1449194_at","64658","Mrps25","mitochondrial ribosomal protein S25",0.0324,0.0593,0.5459,-0.1451,-0.1451,-2.3651,0.0324
"10981","1416739_a_at","72399","Brap","BRCA1 associated protein",0.0324,0.0593,0.5459,-0.1819,-0.1819,-2.3651,0.0324
"10982","1418136_at","21804","Tgfb1i1","transforming growth factor beta 1 induced transcript 1",0.0324,0.0594,0.546,0.2433,0.2433,2.3645,0.0324
"10983","1455138_x_at","12631","Cfl1","cofilin 1, non-muscle",0.0325,0.0594,0.546,0.0933,0.0933,2.364,0.0325
"10984","1426625_at","78834","Zfp623","zinc finger protein 623",0.0325,0.0594,0.5461,-0.1045,-0.1045,-2.3639,0.0325
"10985","1422639_at","116903","Calcb","calcitonin-related polypeptide, beta",0.0325,0.0594,0.5461,0.6205,0.6205,2.3639,0.0325
"10986","1452600_at","225895","Taf6l","TATA-box binding protein associated factor 6 like",0.0325,0.0595,0.5462,-0.1339,-0.1339,-2.3631,0.0325
"10987","1427309_at","230577","Pars2","prolyl-tRNA synthetase (mitochondrial)(putative)",0.0325,0.0595,0.5462,-0.1038,-0.1038,-2.3632,0.0325
"10988","1418598_at","140629","Ubox5","U box domain containing 5",0.0325,0.0596,0.5463,-0.1147,-0.1147,-2.3626,0.0325
"10989","1422443_at","170750","Xpnpep1","X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",0.0325,0.0596,0.5463,0.1066,0.1066,2.3627,0.0325
"10990","1421537_at","15434","Hoxd3","homeobox D3",0.0326,0.0596,0.5464,-0.1538,-0.1538,-2.3625,0.0326
"10991","1449683_x_at","627110","Tubb2a-ps2","tubulin, beta 2a, pseudogene 2",0.0326,0.0596,0.5464,0.1209,0.1209,2.362,0.0326
"10992","1425285_a_at","11891","Rab27a","RAB27A, member RAS oncogene family",0.0326,0.0596,0.5465,-0.1409,-0.1409,-2.3618,0.0326
"10993","1421115_a_at","74168","Zdhhc16","zinc finger, DHHC domain containing 16",0.0326,0.0596,0.5465,-0.1156,-0.1156,-2.3618,0.0326
"10994","1420711_a_at","19302","Pex2","peroxisomal biogenesis factor 2",0.0327,0.0597,0.5466,-0.102,-0.102,-2.3609,0.0327
"10995","1456135_s_at","19303","Pxn","paxillin",0.0327,0.0598,0.5467,0.2903,0.2903,2.3605,0.0327
"10996","1415957_a_at","18114","Rrp1","ribosomal RNA processing 1",0.0327,0.0598,0.5466,-0.15,-0.15,-2.3606,0.0327
"10997","1422657_at","28078","Prl5a1","prolactin family 5, subfamily a, member 1",0.0327,0.0598,0.5467,-0.0996,-0.0996,-2.36,0.0327
"10998","1417478_a_at","59032","Ppp2r3c","protein phosphatase 2, regulatory subunit B'', gamma",0.0327,0.0598,0.5468,-0.0933,-0.0933,-2.36,0.0327
"10999","1449822_at","11921","Atoh1","atonal bHLH transcription factor 1",0.0327,0.0598,0.5468,-0.1736,-0.1736,-2.3598,0.0327
"11000","1450440_at","14585","Gfra1","glial cell line derived neurotrophic factor family receptor alpha 1",0.0328,0.06,0.5469,0.3493,0.3493,2.3587,0.0328
"11001","1451578_at","105833","Ccdc65","coiled-coil domain containing 65",0.0328,0.06,0.5469,-0.1684,-0.1684,-2.3587,0.0328
"11002","1423820_at","66126","Elof1","ELF1 homolog, elongation factor 1",0.0328,0.06,0.547,-0.0889,-0.0889,-2.3586,0.0328
"11003","1421387_at","84035","Kremen1","kringle containing transmembrane protein 1",0.0328,0.06,0.547,-0.0981,-0.0981,-2.3585,0.0328
"11004","1422402_a_at","74068","Asz1","ankyrin repeat, SAM and basic leucine zipper domain containing 1",0.0328,0.06,0.547,-0.1248,-0.1248,-2.3584,0.0328
"11005","1426226_at","13548","Dyrk1a","dual-specificity tyrosine phosphorylation regulated kinase 1a",0.0328,0.06,0.5471,-0.1541,-0.1541,-2.3584,0.0328
"11006","1418095_at","66106","Smpx","small muscle protein, X-linked",0.0328,0.06,0.5471,-0.8413,-0.8413,-2.3584,0.0328
"11007","1428572_at","70350","Basp1","brain abundant, membrane attached signal protein 1",0.0329,0.0601,0.5473,-0.172,-0.172,-2.3572,0.0329
"11008","1454736_at","268301","Sowahc","sosondowah ankyrin repeat domain family member C",0.0329,0.0601,0.5473,0.1714,0.1714,2.3572,0.0329
"11009","1423300_at","66980","Zdhhc6","zinc finger, DHHC domain containing 6",0.0329,0.0601,0.5472,-0.0918,-0.0918,-2.3573,0.0329
"11010","1422253_at","12813","Col10a1","collagen, type X, alpha 1",0.0329,0.0601,0.5474,-0.1108,-0.1108,-2.3571,0.0329
"11011","1449891_a_at","73379","Dcbld2","discoidin, CUB and LCCL domain containing 2",0.0329,0.0602,0.5475,-0.1315,-0.1315,-2.3562,0.0329
"11012","1424689_at","69814","Prss32","serine protease 32",0.033,0.0602,0.5476,-0.1346,-0.1346,-2.3558,0.033
"11013","1421605_a_at","64008","Aqp9","aquaporin 9",0.033,0.0602,0.5476,-0.0949,-0.0949,-2.3558,0.033
"11014","1419096_at","55938","Apom","apolipoprotein M",0.033,0.0603,0.5477,-0.0995,-0.0995,-2.3551,0.033
"11015","1425338_at","18798","Plcb4","phospholipase C, beta 4",0.0331,0.0604,0.5478,-0.382,-0.382,-2.354,0.0331
"11016","1417441_at","30045","Dnajc12","DnaJ heat shock protein family (Hsp40) member C12",0.0331,0.0605,0.5479,-0.306,-0.306,-2.3532,0.0331
"11017","1452512_a_at","11733","Ank1","ankyrin 1, erythroid",0.0332,0.0605,0.548,-0.1811,-0.1811,-2.3529,0.0332
"11018","1417904_at","55947","Dclre1a","DNA cross-link repair 1A",0.0332,0.0606,0.548,0.1552,0.1552,2.3524,0.0332
"11019","1450586_at","12061","Bdkrb1","bradykinin receptor, beta 1",0.0332,0.0606,0.5481,-0.1374,-0.1374,-2.3521,0.0332
"11020","1424536_at","231699","Oas1e","2'-5' oligoadenylate synthetase 1E",0.0332,0.0606,0.5481,-0.1477,-0.1477,-2.352,0.0332
"11021","1421956_at","19668","Rbpjl","recombination signal binding protein for immunoglobulin kappa J region-like",0.0332,0.0606,0.5481,-0.0982,-0.0982,-2.3517,0.0332
"11022","1437859_x_at","276770","Eif5a","eukaryotic translation initiation factor 5A",0.0333,0.0607,0.5482,0.1312,0.1312,2.3513,0.0333
"11023","1427876_at","69082","Zc3h15","zinc finger CCCH-type containing 15",0.0333,0.0607,0.5483,0.0955,0.0955,2.3512,0.0333
"11024","1418025_at","20893","Bhlhe40","basic helix-loop-helix family, member e40",0.0333,0.0607,0.5483,-0.2044,-0.2044,-2.3511,0.0333
"11025","1421158_at","68178","Cgnl1","cingulin-like 1",0.0333,0.0608,0.5484,-0.1436,-0.1436,-2.3502,0.0333
"11026","1435821_s_at","100336","Ppp1r8","protein phosphatase 1, regulatory subunit 8",0.0333,0.0608,0.5484,-0.0932,-0.0932,-2.3501,0.0333
"11027","1427905_at","67509","Saysd1","SAYSVFN motif domain containing 1",0.0334,0.0608,0.5485,-0.0898,-0.0898,-2.3498,0.0334
"11028","1426788_a_at","20833","Ssrp1","structure specific recognition protein 1",0.0334,0.0609,0.5485,0.1094,0.1094,2.3492,0.0334
"11029","1425859_a_at","19185","Psmd4","proteasome (prosome, macropain) 26S subunit, non-ATPase, 4",0.0334,0.0609,0.5485,0.121,0.121,2.3491,0.0334
"11030","1425608_at","72349","Dusp3","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)",0.0334,0.0609,0.5486,-0.1535,-0.1535,-2.3488,0.0334
"11031","1417049_at","19746","Rhd","Rh blood group, D antigen",0.0335,0.0611,0.5487,-0.1239,-0.1239,-2.3477,0.0335
"11032","1422091_at","18640","Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",0.0335,0.0611,0.5487,-0.1233,-0.1233,-2.3476,0.0335
"11033","1425705_a_at","67475","Ero1b","endoplasmic reticulum oxidoreductase 1 beta",0.0336,0.0612,0.5488,-0.1125,-0.1125,-2.3463,0.0336
"11034","1422537_a_at","15902","Id2","inhibitor of DNA binding 2",0.0336,0.0613,0.5489,0.2525,0.2525,2.3455,0.0336
"11035","1426219_at","20280","Scp2","sterol carrier protein 2, liver",0.0336,0.0613,0.5489,-0.1226,-0.1226,-2.3453,0.0336
"11036","1417877_at","67484","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1",0.0337,0.0613,0.549,-0.2005,-0.2005,-2.345,0.0337
"11037","1424764_at","56747","Sez6l","seizure related 6 homolog like",0.0337,0.0613,0.5491,-0.1915,-0.1915,-2.3449,0.0337
"11038","1433479_at","66622","Ubr7","ubiquitin protein ligase E3 component n-recognin 7 (putative)",0.0337,0.0613,0.549,-0.1035,-0.1035,-2.3449,0.0337
"11039","1439323_a_at","26411","Map4k1","mitogen-activated protein kinase kinase kinase kinase 1",0.0337,0.0613,0.5491,0.1021,0.1021,2.3448,0.0337
"11040","1435834_at","100040608","Fancf","Fanconi anemia, complementation group F",0.0337,0.0613,0.5492,-0.1747,-0.1747,-2.3447,0.0337
"11041","1426204_a_at","18389","Oprl1","opioid receptor-like 1",0.0337,0.0614,0.5492,-0.4619,-0.4619,-2.3443,0.0337
"11042","1460335_at","80289","Lysmd3","LysM, putative peptidoglycan-binding, domain containing 3",0.0337,0.0614,0.5493,-0.1789,-0.1789,-2.3438,0.0337
"11043","1450507_at","18988","Pou2f3","POU domain, class 2, transcription factor 3",0.0338,0.0615,0.5493,-0.1219,-0.1219,-2.3433,0.0338
"11044","1426193_at","260301","Otos","otospiralin",0.0338,0.0615,0.5493,-0.143,-0.143,-2.3432,0.0338
"11045","1424690_at","381356","Cacfd1","calcium channel flower domain containing 1",0.0338,0.0615,0.5494,-0.2175,-0.2175,-2.3431,0.0338
"11046","1416752_at","24131","Ldb3","LIM domain binding 3",0.0338,0.0615,0.5494,-0.1956,-0.1956,-2.343,0.0338
"11047","1441618_at","214137","Arhgap29","Rho GTPase activating protein 29",0.0338,0.0615,0.5495,-0.1069,-0.1069,-2.3427,0.0338
